fy,lea,district,org_code,org_name,org_level,total_cnt,pk_cnt,k_cnt,grade_1_cnt,grade_2_cnt,grade_3_cnt,grade_4_cnt,grade_5_cnt,grade_6_cnt,grade_7_cnt,grade_8_cnt,grade_9_cnt,grade_10_cnt,grade_11_cnt,grade_12_cnt,sp_cnt,el_cnt,el_pct,first_lang_not_english_cnt,high_needs_cnt,high_needs_pct,low_income_cnt,low_income_pct,econ_disadvantaged_cnt,econ_disadvantaged_pct,swd_cnt,swd_pct,reconciles,doc_id
1996,01250000,HARVARD,01250000,HARVARD,district,1062,0,82,82,79,90,106,92,89,78,66,90,83,65,60,,0,0.0,10,,,19,0.018,,,113,0.106,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01250000,HARVARD,01250005,HARVARD ELEMENTARY,school,620,0,82,82,79,90,106,92,89,0,0,0,0,0,0,,0,0.0,8,,,10,0.016,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01250000,HARVARD,01250505,BROMFIELD,school,442,0,0,0,0,0,0,0,0,78,66,90,83,65,60,,0,0.0,2,,,9,0.02,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01620000,LUNENBURG,01620000,LUNENBURG,district,1788,45,128,137,129,162,116,151,158,140,147,147,112,118,96,,2,0.001,2,,,109,0.061,,,200,0.112,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01620000,LUNENBURG,01620015,THOMAS C PASSIOS ELEM,school,717,45,128,137,129,162,116,0,0,0,0,0,0,0,0,,0,0.0,0,,,44,0.061,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01620000,LUNENBURG,01620020,TURKEY HILL MIDDLE,school,596,0,0,0,0,0,0,151,158,140,147,0,0,0,0,,0,0.0,0,,,52,0.087,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,01620000,LUNENBURG,01620505,LUNENBURG HIGH,school,475,0,0,0,0,0,0,0,0,0,0,147,112,118,96,,2,0.004,2,,,13,0.027,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100000,ASHBURNHAM-WESTMINSTER,district,2487,12,186,178,184,215,206,196,215,201,208,166,161,194,159,,0,0.0,2,,,244,0.098,,,383,0.154,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100005,WESTMINSTER ELEM,school,333,12,0,0,0,112,103,100,0,0,0,0,0,0,0,,0,0.0,1,,,35,0.105,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100010,MEETINGHOUSE SCHOOL,school,299,0,109,98,92,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,25,0.084,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100025,BRIGGS ELEM,school,551,0,77,80,92,103,103,96,0,0,0,0,0,0,0,,0,0.0,1,,,75,0.136,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100305,OVERLOOK MIDDLE SCHOOL,school,624,0,0,0,0,0,0,0,215,201,208,0,0,0,0,,0,0.0,0,,,65,0.104,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06100000,ASHBURNHAM-WESTMINSTER,06100505,OAKMONT REGIONAL H S,school,680,0,0,0,0,0,0,0,0,0,0,166,161,194,159,,0,0.0,0,,,44,0.065,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730000,GROTON-DUNSTABLE,district,2124,39,206,200,203,183,224,186,188,153,134,127,97,109,75,,1,0.0,11,,,89,0.042,,,323,0.152,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730001,GROTON-DUNSTABLE ECC,school,169,30,139,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,4,0.024,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730005,SWALLOW/UNION SCHOOL,school,381,9,45,44,49,92,97,45,0,0,0,0,0,0,0,,0,0.0,0,,,16,0.042,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730010,FLORENCE ROCHE SCHOOL,school,468,0,22,156,154,91,45,0,0,0,0,0,0,0,0,,0,0.0,3,,,24,0.051,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730040,PRESCOTT ELEM,school,223,0,0,0,0,0,82,141,0,0,0,0,0,0,0,,0,0.0,0,,,15,0.067,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730305,GROTON/DUN REG'L MIDDLE,school,475,0,0,0,0,0,0,0,188,153,134,0,0,0,0,,0,0.0,3,,,21,0.044,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,06730000,GROTON-DUNSTABLE,06730505,GROTON DUNSTABLE REGIONAL,school,408,0,0,0,0,0,0,0,0,0,0,127,97,109,75,,1,0.002,5,,,9,0.022,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350000,NORTH MIDDLESEX,district,4718,119,386,385,405,416,379,426,386,372,376,321,261,244,239,,0,0.0,3,,,350,0.074,,,615,0.13,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350005,SPAULDING MEMORIAL,school,515,49,160,150,156,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,34,0.066,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350010,ASHBY ELEMENTARY,school,331,0,52,39,47,51,46,50,43,0,0,0,0,0,0,,0,0.0,0,,,41,0.124,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350015,PETER FITZPATRICK,school,831,70,174,196,202,189,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,66,0.079,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350020,SQUANNACOOK,school,520,0,0,0,0,176,153,191,0,0,0,0,0,0,0,,0,0.0,1,,,55,0.106,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350030,HAWTHORNE BROOK,school,581,0,0,0,0,0,0,0,169,208,204,0,0,0,0,,0,0.0,0,,,56,0.096,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350035,VARNUM BROOK,school,875,0,0,0,0,0,180,185,174,164,172,0,0,0,0,,0,0.0,0,,,69,0.079,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1996,07350000,NORTH MIDDLESEX,07350505,NORTH MIDDLESEX REG,school,1065,0,0,0,0,0,0,0,0,0,0,321,261,244,239,,0,0.0,2,,,29,0.027,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,00000000,State Totals,00000000,State Totals,state,935623,15695,76546,81348,77953,75468,73659,72121,71768,69867,67029,70811,64182,58643,52569,,44394,0.047,118375,,,238713,0.255,,,155029,0.166,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,00190000,AYER,00190000,AYER,district,1083,19,108,115,91,98,82,67,74,69,67,102,64,65,62,,8,0.007,27,,,258,0.238,,,178,0.164,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,00190000,AYER,00190025,HILLTOP-PAGE,school,513,19,108,115,91,98,82,0,0,0,0,0,0,0,0,,5,0.01,12,,,169,0.329,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,00190000,AYER,00190305,AYER MIDDLE,school,277,0,0,0,0,0,0,67,74,69,67,0,0,0,0,,0,0.0,12,,,89,0.321,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,00190000,AYER,00190510,AYER HIGH,school,293,0,0,0,0,0,0,0,0,0,0,102,64,65,62,,3,0.01,3,,,0,0.0,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01250000,HARVARD,01250000,HARVARD,district,1133,0,76,92,93,84,96,116,91,84,86,74,93,84,64,,0,0.0,10,,,12,0.011,,,128,0.113,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01250000,HARVARD,01250005,HARVARD ELEMENTARY,school,648,0,76,92,93,84,96,116,91,0,0,0,0,0,0,,0,0.0,10,,,4,0.006,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01250000,HARVARD,01250505,BROMFIELD,school,485,0,0,0,0,0,0,0,0,84,86,74,93,84,64,,0,0.0,0,,,8,0.016,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01620000,LUNENBURG,01620000,LUNENBURG,district,1843,73,115,141,140,134,169,124,159,154,143,137,139,103,111,,0,0.0,5,,,106,0.058,,,198,0.107,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01620000,LUNENBURG,01620015,THOMAS C PASSIOS ELEM,school,772,73,115,141,140,134,169,0,0,0,0,0,0,0,0,,0,0.0,0,,,34,0.044,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01620000,LUNENBURG,01620020,TURKEY HILL MIDDLE,school,580,0,0,0,0,0,0,124,159,154,143,0,0,0,0,,0,0.0,1,,,46,0.079,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,01620000,LUNENBURG,01620505,LUNENBURG HIGH,school,491,0,0,0,0,0,0,0,0,0,0,137,139,103,111,,0,0.0,4,,,26,0.053,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100000,ASHBURNHAM-WESTMINSTER,district,2447,20,164,198,181,178,218,216,204,215,188,174,167,140,184,,0,0.0,1,,,216,0.088,,,345,0.141,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100005,WESTMINSTER ELEM,school,328,20,0,0,0,89,115,104,0,0,0,0,0,0,0,,0,0.0,1,,,24,0.073,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100010,MEETINGHOUSE SCHOOL,school,304,0,91,115,98,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,19,0.063,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100025,BRIGGS ELEM,school,543,0,73,83,83,89,103,112,0,0,0,0,0,0,0,,0,0.0,0,,,74,0.136,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100305,OVERLOOK MIDDLE SCHOOL,school,607,0,0,0,0,0,0,0,204,215,188,0,0,0,0,,0,0.0,0,,,64,0.105,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06100000,ASHBURNHAM-WESTMINSTER,06100505,OAKMONT REGIONAL H S,school,665,0,0,0,0,0,0,0,0,0,0,174,167,140,184,,0,0.0,0,,,35,0.053,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730000,GROTON-DUNSTABLE,district,2229,48,181,218,202,220,182,233,187,171,156,104,125,98,104,,1,0.0,13,,,84,0.038,,,347,0.156,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730001,GROTON-DUNSTABLE ECC,school,161,34,127,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,2,0.012,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730005,SWALLOW/UNION SCHOOL,school,388,14,34,49,45,55,91,100,0,0,0,0,0,0,0,,0,0.0,0,,,19,0.049,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730010,FLORENCE ROCHE SCHOOL,school,511,0,20,169,157,165,0,0,0,0,0,0,0,0,0,,0,0.0,3,,,26,0.051,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730040,PRESCOTT ELEM,school,224,0,0,0,0,0,91,133,0,0,0,0,0,0,0,,0,0.0,2,,,12,0.054,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730305,GROTON/DUN REG'L MIDDLE,school,514,0,0,0,0,0,0,0,187,171,156,0,0,0,0,,0,0.0,3,,,19,0.037,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,06730000,GROTON-DUNSTABLE,06730505,GROTON DUNSTABLE REGIONAL,school,431,0,0,0,0,0,0,0,0,0,0,104,125,98,104,,1,0.002,5,,,6,0.014,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350000,NORTH MIDDLESEX,district,4727,118,337,407,376,404,430,379,430,376,384,300,307,256,223,,0,0.0,0,,,369,0.078,,,603,0.128,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350005,SPAULDING MEMORIAL,school,510,52,146,166,146,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,24,0.047,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350010,ASHBY ELEMENTARY,school,326,0,37,55,38,47,54,43,52,0,0,0,0,0,0,,0,0.0,0,,,38,0.117,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350015,PETER FITZPATRICK,school,801,66,154,186,192,203,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,72,0.09,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350020,SQUANNACOOK,school,485,0,0,0,0,154,178,153,0,0,0,0,0,0,0,,0,0.0,0,,,47,0.097,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350030,HAWTHORNE BROOK,school,620,0,0,0,0,0,0,0,189,212,219,0,0,0,0,,0,0.0,0,,,57,0.092,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350035,VARNUM BROOK,school,899,0,0,0,0,0,198,183,189,164,165,0,0,0,0,,0,0.0,0,,,109,0.121,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1997,07350000,NORTH MIDDLESEX,07350505,NORTH MIDDLESEX REG,school,1086,0,0,0,0,0,0,0,0,0,0,300,307,256,223,,0,0.0,0,,,22,0.02,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,00000000,State Totals,00000000,State Totals,state,950405,18226,73125,79785,79534,77849,75586,73697,72208,72275,69388,72256,65793,60116,54354,,45412,0.048,119838,,,240753,0.253,,,159042,0.167,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,00190000,AYER,00190000,AYER,district,1130,16,102,96,113,86,94,79,77,77,73,87,102,66,62,,4,0.004,16,,,289,0.256,,,190,0.168,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,00190000,AYER,00190025,HILLTOP-PAGE,school,507,16,102,96,113,86,94,0,0,0,0,0,0,0,0,,1,0.002,6,,,154,0.304,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,00190000,AYER,00190305,AYER MIDDLE,school,306,0,0,0,0,0,0,79,77,77,73,0,0,0,0,,3,0.01,9,,,98,0.32,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,00190000,AYER,00190510,AYER HIGH,school,317,0,0,0,0,0,0,0,0,0,0,87,102,66,62,,0,0.0,1,,,37,0.117,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01250000,HARVARD,01250000,HARVARD,district,1159,0,68,86,93,96,82,103,104,92,86,95,74,93,87,,0,0.0,15,,,15,0.013,,,128,0.11,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01250000,HARVARD,01250005,HARVARD ELEMENTARY,school,632,0,68,86,93,96,82,103,104,0,0,0,0,0,0,,0,0.0,13,,,4,0.006,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01250000,HARVARD,01250505,BROMFIELD,school,527,0,0,0,0,0,0,0,0,92,86,95,74,93,87,,0,0.0,2,,,11,0.021,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01620000,LUNENBURG,01620000,LUNENBURG,district,1829,73,118,128,147,148,132,162,131,149,154,141,132,124,90,,2,0.001,2,,,69,0.038,,,209,0.114,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01620000,LUNENBURG,01620015,THOMAS C PASSIOS ELEM,school,746,73,118,128,147,148,132,0,0,0,0,0,0,0,0,,0,0.0,0,,,20,0.027,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01620000,LUNENBURG,01620020,TURKEY HILL MIDDLE,school,596,0,0,0,0,0,0,162,131,149,154,0,0,0,0,,0,0.0,0,,,30,0.05,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,01620000,LUNENBURG,01620505,LUNENBURG HIGH,school,487,0,0,0,0,0,0,0,0,0,0,141,132,124,90,,2,0.004,2,,,19,0.039,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100000,ASHBURNHAM-WESTMINSTER,district,2411,23,161,169,202,184,181,213,221,215,213,173,167,154,135,,0,0.0,5,,,219,0.091,,,339,0.141,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100005,WESTMINSTER ELEM,school,321,23,0,0,0,96,88,114,0,0,0,0,0,0,0,,0,0.0,3,,,19,0.059,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100010,MEETINGHOUSE SCHOOL,school,305,0,94,95,116,0,0,0,0,0,0,0,0,0,0,,0,0.0,2,,,18,0.059,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100025,BRIGGS ELEM,school,507,0,67,74,86,88,93,99,0,0,0,0,0,0,0,,0,0.0,0,,,68,0.134,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100305,OVERLOOK MIDDLE SCHOOL,school,649,0,0,0,0,0,0,0,221,215,213,0,0,0,0,,0,0.0,0,,,72,0.111,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06100000,ASHBURNHAM-WESTMINSTER,06100505,OAKMONT REGIONAL H S,school,629,0,0,0,0,0,0,0,0,0,0,173,167,154,135,,0,0.0,0,,,42,0.067,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730000,GROTON-DUNSTABLE,district,2297,38,191,200,222,215,220,179,231,178,170,123,106,129,94,,2,0.001,10,,,86,0.037,,,350,0.152,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730001,GROTON-DUNSTABLE ECC,school,172,32,140,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,0,0.0,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730005,SWALLOW/UNION SCHOOL,school,337,6,51,36,50,50,56,87,0,0,0,0,0,0,0,,0,0.0,0,,,17,0.05,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730010,FLORENCE ROCHE SCHOOL,school,521,0,0,164,172,117,68,0,0,0,0,0,0,0,0,,0,0.0,4,,,29,0.056,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730040,PRESCOTT ELEM,school,236,0,0,0,0,48,96,92,0,0,0,0,0,0,0,,2,0.008,4,,,12,0.051,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730305,GROTON/DUN REG'L MIDDLE,school,579,0,0,0,0,0,0,0,231,178,170,0,0,0,0,,0,0.0,1,,,26,0.045,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,06730000,GROTON-DUNSTABLE,06730505,GROTON DUNSTABLE REGIONAL,school,452,0,0,0,0,0,0,0,0,0,0,123,106,129,94,,0,0.0,1,,,2,0.004,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350000,NORTH MIDDLESEX,district,4847,132,375,368,413,387,422,431,384,422,370,320,291,290,242,,0,0.0,0,,,361,0.074,,,623,0.129,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350005,SPAULDING MEMORIAL,school,525,62,136,154,173,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,32,0.061,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350010,ASHBY ELEMENTARY,school,324,0,45,37,57,40,48,55,42,0,0,0,0,0,0,,0,0.0,0,,,30,0.093,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350015,PETER FITZPATRICK,school,817,70,194,177,183,193,0,0,0,0,0,0,0,0,0,,0,0.0,0,,,63,0.077,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350020,SQUANNACOOK,school,505,0,0,0,0,154,164,187,0,0,0,0,0,0,0,,0,0.0,0,,,51,0.101,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350030,HAWTHORNE BROOK,school,608,0,0,0,0,0,0,0,162,238,208,0,0,0,0,,0,0.0,0,,,41,0.067,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350035,VARNUM BROOK,school,925,0,0,0,0,0,210,189,180,184,162,0,0,0,0,,0,0.0,0,,,127,0.137,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1998,07350000,NORTH MIDDLESEX,07350505,NORTH MIDDLESEX REG,school,1143,0,0,0,0,0,0,0,0,0,0,320,291,290,242,,0,0.0,0,,,17,0.015,,,0,0.0,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,00000000,State Totals,00000000,State Totals,state,963761,18884,71390,78873,78112,79612,77943,75873,74131,73148,72101,74668,66456,61200,55369,,45287,0.047,122891,,,246157,0.255,,,164925,0.171,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,00190000,Ayer,00190000,Ayer,district,1207,29,119,105,97,108,91,94,81,80,69,96,84,91,63,,7,0.006,16,,,311,0.258,,,179,0.148,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,00190000,Ayer,00190025,Page-Hilltop,school,549,29,119,105,97,108,91,0,0,0,0,0,0,0,0,,5,0.009,9,,,157,0.286,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,00190000,Ayer,00190305,Ayer Middle,school,324,0,0,0,0,0,0,94,81,80,69,0,0,0,0,,2,0.006,6,,,102,0.315,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,00190000,Ayer,00190510,Ayer High,school,334,0,0,0,0,0,0,0,0,0,0,96,84,91,63,,,,1,,,52,0.156,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01250000,Harvard,01250000,Harvard,district,1175,0,84,74,96,99,97,89,106,101,94,80,92,75,88,,,,9,,,6,0.005,,,137,0.117,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01250000,Harvard,01250005,Harvard Elementary,school,645,0,84,74,96,99,97,89,106,0,0,0,0,0,0,,,,8,,,1,0.002,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01250000,Harvard,01250505,Bromfield,school,530,0,0,0,0,0,0,0,0,101,94,80,92,75,88,,,,1,,,5,0.009,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01620000,Lunenburg,01620000,Lunenburg,district,1830,72,104,124,126,147,156,128,163,126,142,156,137,130,119,,,,6,,,68,0.037,,,221,0.121,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01620000,Lunenburg,01620015,Thomas C Passios Elem,school,729,72,104,124,126,147,156,0,0,0,0,0,0,0,0,,,,,,,25,0.034,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01620000,Lunenburg,01620020,Turkey Hill Middle,school,559,0,0,0,0,0,0,128,163,126,142,0,0,0,0,,,,,,,29,0.052,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,01620000,Lunenburg,01620505,Lunenburg High,school,542,0,0,0,0,0,0,0,0,0,0,156,137,130,119,,,,6,,,14,0.026,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,2431,29,147,172,174,205,192,183,214,229,210,182,174,168,152,,2,0.001,7,,,207,0.085,,,362,0.149,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100005,Westminster Elem,school,336,29,0,0,0,116,100,91,0,0,0,0,0,0,0,,1,0.003,3,,,19,0.057,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100010,Meetinghouse School,school,281,0,83,99,99,0,0,0,0,0,0,0,0,0,0,,,,3,,,15,0.053,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100025,Briggs Elem,school,485,0,64,73,75,89,92,92,0,0,0,0,0,0,0,,,,,,,59,0.122,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100305,Overlook Middle School,school,653,0,0,0,0,0,0,0,214,229,210,0,0,0,0,,1,0.002,1,,,75,0.115,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06100000,Ashburnham-Westminster,06100505,Oakmont Regional H S,school,676,0,0,0,0,0,0,0,0,0,0,182,174,168,152,,,,,,,39,0.058,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06730000,Groton-Dunstable,06730000,Groton-Dunstable,district,2381,47,201,211,200,227,208,230,174,217,177,136,122,113,118,,,,5,,,77,0.032,,,359,0.151,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06730000,Groton-Dunstable,06730001,Boutwell School,school,166,28,138,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06730000,Groton-Dunstable,06730005,Swallow/Union School,school,419,19,63,68,57,82,64,66,0,0,0,0,0,0,0,,,,,,,12,0.029,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
1999,06730000,Groton-Dunstable,06730010,Florence Roche School,school,504,0,0,96,143,97,99,69,0,0,0,0,0,0,0,,,,2,,,32,0.063,,,,,,sources/state-dese/dese-enrollment-by-grade.xlsx
