board,board_slug,date,kind,file_id,url,first_seen,basis
Parks Commission,parks-commission,2021-05-26,minutes,3328,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05262021-3328,,seed
Parks Commission,parks-commission,2021-06-30,agenda,3346,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06302021-3346,,seed
Parks Commission,parks-commission,2021-06-30,minutes,3346,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06302021-3346,,seed
Parks Commission,parks-commission,2021-07-14,agenda,3335,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07142021-3335,,seed
Parks Commission,parks-commission,2021-07-14,minutes,3335,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07142021-3335,,seed
Parks Commission,parks-commission,2021-07-28,agenda,3336,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07282021-3336,,seed
Parks Commission,parks-commission,2021-07-28,minutes,3336,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07282021-3336,,seed
Parks Commission,parks-commission,2021-08-16,agenda,3344,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08162021-3344,,seed
Parks Commission,parks-commission,2021-08-25,agenda,3337,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08252021-3337,,seed
Parks Commission,parks-commission,2021-08-25,minutes,3337,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08252021-3337,,seed
Parks Commission,parks-commission,2021-09-27,agenda,3345,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09272021-3345,,seed
Parks Commission,parks-commission,2021-09-27,minutes,3345,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09272021-3345,,seed
Parks Commission,parks-commission,2021-10-27,agenda,3338,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10272021-3338,,seed
Parks Commission,parks-commission,2021-10-27,minutes,3338,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10272021-3338,,seed
Parks Commission,parks-commission,2021-11-01,agenda,3339,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11012021-3339,,seed
Parks Commission,parks-commission,2021-11-02,agenda,3341,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11022021-3341,,seed
Parks Commission,parks-commission,2021-11-02,minutes,3341,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11022021-3341,,seed
Parks Commission,parks-commission,2021-11-17,agenda,3340,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11172021-3340,,seed
Parks Commission,parks-commission,2021-11-17,minutes,3340,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11172021-3340,,seed
Parks Commission,parks-commission,2021-12-02,agenda,3342,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12022021-3342,,seed
Parks Commission,parks-commission,2021-12-02,minutes,3342,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12022021-3342,,seed
Parks Commission,parks-commission,2021-12-20,agenda,3343,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12202021-3343,,seed
Parks Commission,parks-commission,2021-12-20,minutes,3343,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12202021-3343,,seed
Parks Commission,parks-commission,2022-01-06,agenda,3361,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01062022-3361,,seed
Parks Commission,parks-commission,2022-01-06,minutes,3361,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01062022-3361,,seed
Parks Commission,parks-commission,2022-01-20,agenda,3362,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01202022-3362,,seed
Parks Commission,parks-commission,2022-01-20,minutes,3362,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01202022-3362,,seed
Parks Commission,parks-commission,2022-02-17,agenda,3363,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02172022-3363,,seed
Parks Commission,parks-commission,2022-03-08,agenda,3359,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03082022-3359,,seed
Parks Commission,parks-commission,2022-03-08,minutes,3359,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03082022-3359,,seed
Parks Commission,parks-commission,2022-03-16,agenda,3354,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03162022-3354,,seed
Parks Commission,parks-commission,2022-03-16,minutes,3354,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03162022-3354,,seed
Parks Commission,parks-commission,2022-03-29,agenda,3364,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03292022-3364,,seed
Parks Commission,parks-commission,2022-03-29,minutes,3364,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03292022-3364,,seed
Parks Commission,parks-commission,2022-04-13,agenda,3365,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04132022-3365,,seed
Parks Commission,parks-commission,2022-04-13,minutes,3365,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04132022-3365,,seed
Parks Commission,parks-commission,2022-05-18,agenda,3355,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05182022-3355,,seed
Parks Commission,parks-commission,2022-05-18,minutes,3355,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05182022-3355,,seed
Parks Commission,parks-commission,2022-06-15,agenda,3347,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06152022-3347,,seed
Parks Commission,parks-commission,2022-06-15,minutes,3347,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06152022-3347,,seed
Parks Commission,parks-commission,2022-07-20,agenda,3348,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07202022-3348,,seed
Parks Commission,parks-commission,2022-07-20,minutes,3348,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07202022-3348,,seed
Parks Commission,parks-commission,2022-08-02,agenda,3353,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08022022-3353,,seed
Parks Commission,parks-commission,2022-08-02,minutes,3353,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08022022-3353,,seed
Parks Commission,parks-commission,2022-08-17,agenda,3349,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08172022-3349,,seed
Parks Commission,parks-commission,2022-08-17,minutes,3349,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08172022-3349,,seed
Parks Commission,parks-commission,2022-09-14,agenda,3360,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09142022-3360,,seed
Parks Commission,parks-commission,2022-09-28,agenda,3351,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09282022-3351,,seed
Parks Commission,parks-commission,2022-10-26,agenda,3358,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10262022-3358,,seed
Parks Commission,parks-commission,2022-10-26,minutes,3358,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10262022-3358,,seed
Parks Commission,parks-commission,2022-11-16,agenda,3356,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11162022-3356,,seed
Parks Commission,parks-commission,2022-11-16,minutes,3356,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11162022-3356,,seed
Parks Commission,parks-commission,2022-12-14,agenda,3352,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12142022-3352,,seed
Parks Commission,parks-commission,2022-12-14,minutes,3352,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12142022-3352,,seed
Parks Commission,parks-commission,2023-02-15,agenda,134,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02152023-134,,seed
Parks Commission,parks-commission,2023-02-15,agenda,138,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02152023-138,,seed
Parks Commission,parks-commission,2023-02-15,minutes,134,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02152023-134,,seed
Parks Commission,parks-commission,2023-02-15,minutes,138,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02152023-138,,seed
Parks Commission,parks-commission,2023-03-22,agenda,135,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03222023-135,,seed
Parks Commission,parks-commission,2023-03-22,minutes,135,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03222023-135,,seed
Parks Commission,parks-commission,2023-04-11,agenda,133,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04112023-133,,seed
Parks Commission,parks-commission,2023-04-11,minutes,133,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04112023-133,,seed
Parks Commission,parks-commission,2023-04-19,agenda,131,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04192023-131,,seed
Parks Commission,parks-commission,2023-04-19,minutes,131,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04192023-131,,seed
Parks Commission,parks-commission,2023-05-24,agenda,132,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05242023-132,,seed
Parks Commission,parks-commission,2023-05-24,minutes,132,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05242023-132,,seed
Parks Commission,parks-commission,2023-05-31,agenda,137,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05312023-137,,seed
Parks Commission,parks-commission,2023-05-31,minutes,137,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05312023-137,,seed
Parks Commission,parks-commission,2023-06-28,agenda,414,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06282023-414,,seed
Parks Commission,parks-commission,2023-06-28,minutes,414,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06282023-414,,seed
Parks Commission,parks-commission,2023-07-12,agenda,3524,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07122023-3524,,seed
Parks Commission,parks-commission,2023-07-12,minutes,3524,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07122023-3524,,seed
Parks Commission,parks-commission,2023-08-16,agenda,363,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08162023-363,,seed
Parks Commission,parks-commission,2023-08-16,minutes,363,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08162023-363,,seed
Parks Commission,parks-commission,2023-09-20,agenda,340,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09202023-340,,seed
Parks Commission,parks-commission,2023-09-20,minutes,340,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09202023-340,,seed
Parks Commission,parks-commission,2023-10-10,agenda,306,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10102023-306,,seed
Parks Commission,parks-commission,2023-10-10,minutes,306,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10102023-306,,seed
Parks Commission,parks-commission,2023-10-18,agenda,454,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10182023-454,,seed
Parks Commission,parks-commission,2023-12-06,agenda,6109,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12062023-6109,,seed
Parks Commission,parks-commission,2023-12-06,minutes,6109,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12062023-6109,,seed
Parks Commission,parks-commission,2024-01-17,agenda,6355,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01172024-6355,,seed
Parks Commission,parks-commission,2024-01-17,minutes,6355,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01172024-6355,,seed
Parks Commission,parks-commission,2024-02-17,agenda,6413,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02172024-6413,,seed
Parks Commission,parks-commission,2024-02-29,agenda,6440,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02292024-6440,,seed
Parks Commission,parks-commission,2024-02-29,minutes,6440,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02292024-6440,,seed
Parks Commission,parks-commission,2024-03-20,agenda,6480,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03202024-6480,,seed
Parks Commission,parks-commission,2024-03-20,minutes,6480,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03202024-6480,,seed
Parks Commission,parks-commission,2024-03-27,agenda,6493,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03272024-6493,,seed
Parks Commission,parks-commission,2024-03-27,minutes,6493,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03272024-6493,,seed
Parks Commission,parks-commission,2024-04-24,agenda,6544,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04242024-6544,,seed
Parks Commission,parks-commission,2024-04-24,minutes,6544,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04242024-6544,,seed
Parks Commission,parks-commission,2024-05-15,agenda,6564,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_05152024-6564,,seed
Parks Commission,parks-commission,2024-05-15,minutes,6564,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_05152024-6564,,seed
Parks Commission,parks-commission,2024-06-25,agenda,6625,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06252024-6625,,seed
Parks Commission,parks-commission,2024-06-25,minutes,6625,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06252024-6625,,seed
Parks Commission,parks-commission,2024-07-01,agenda,6636,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07012024-6636,,seed
Parks Commission,parks-commission,2024-07-01,minutes,6636,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07012024-6636,,seed
Parks Commission,parks-commission,2024-07-16,agenda,6652,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07162024-6652,,seed
Parks Commission,parks-commission,2024-07-16,minutes,6652,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07162024-6652,,seed
Parks Commission,parks-commission,2024-07-31,agenda,6675,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07312024-6675,,seed
Parks Commission,parks-commission,2024-07-31,minutes,6675,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07312024-6675,,seed
Parks Commission,parks-commission,2024-08-14,agenda,6699,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08142024-6699,,seed
Parks Commission,parks-commission,2024-08-14,minutes,6699,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08142024-6699,,seed
Parks Commission,parks-commission,2024-08-21,agenda,6713,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_08212024-6713,,seed
Parks Commission,parks-commission,2024-08-21,minutes,6713,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_08212024-6713,,seed
Parks Commission,parks-commission,2024-09-18,agenda,6760,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09182024-6760,,seed
Parks Commission,parks-commission,2024-09-18,minutes,6760,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_09182024-6760,,seed
Parks Commission,parks-commission,2024-10-10,agenda,6811,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10102024-6811,,seed
Parks Commission,parks-commission,2024-10-10,minutes,6811,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10102024-6811,,seed
Parks Commission,parks-commission,2024-10-23,agenda,6834,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10232024-6834,,seed
Parks Commission,parks-commission,2024-10-23,minutes,6834,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10232024-6834,,seed
Parks Commission,parks-commission,2024-11-06,agenda,6858,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_11062024-6858,,seed
Parks Commission,parks-commission,2024-11-06,minutes,6858,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_11062024-6858,,seed
Parks Commission,parks-commission,2024-12-18,agenda,6921,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12182024-6921,,seed
Parks Commission,parks-commission,2024-12-18,minutes,6921,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_12182024-6921,,seed
Parks Commission,parks-commission,2025-01-15,agenda,6960,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_01152025-6960,,seed
Parks Commission,parks-commission,2025-01-15,minutes,6960,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_01152025-6960,,seed
Parks Commission,parks-commission,2025-02-19,agenda,7054,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02192025-7054,,seed
Parks Commission,parks-commission,2025-02-19,agenda,7057,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_02192025-7057,,seed
Parks Commission,parks-commission,2025-02-19,minutes,7057,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_02192025-7057,,seed
Parks Commission,parks-commission,2025-03-26,agenda,7118,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_03262025-7118,,seed
Parks Commission,parks-commission,2025-03-26,minutes,7118,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_03262025-7118,,seed
Parks Commission,parks-commission,2025-04-09,agenda,7145,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04092025-7145,,seed
Parks Commission,parks-commission,2025-04-09,minutes,7145,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04092025-7145,,seed
Parks Commission,parks-commission,2025-04-26,agenda,7146,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_04262025-7146,,seed
Parks Commission,parks-commission,2025-04-26,minutes,7146,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_04262025-7146,,seed
Parks Commission,parks-commission,2025-06-04,agenda,7246,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_06042025-7246,,seed
Parks Commission,parks-commission,2025-06-04,minutes,7246,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_06042025-7246,,seed
Parks Commission,parks-commission,2025-07-30,agenda,7327,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_07302025-7327,,seed
Parks Commission,parks-commission,2025-07-30,minutes,7327,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_07302025-7327,,seed
Parks Commission,parks-commission,2025-09-24,agenda,7417,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_09242025-7417,,seed
Parks Commission,parks-commission,2025-10-22,agenda,7468,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10222025-7468,,seed
Parks Commission,parks-commission,2025-10-27,agenda,7480,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_10272025-7480,,seed
Parks Commission,parks-commission,2025-10-27,minutes,7480,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Minutes/_10272025-7480,,seed
Parks Commission,parks-commission,2025-12-17,agenda,7570,https://www.lunenburgma.gov/AgendaCenter/ViewFile/Agenda/_12172025-7570,,seed
