dor_code,municipality,fy,res_value,res_levy,total_value,total_levy,res_pct_of_total,prior_levy_limit,levy_pct_of_prior_limit,source_file,sha256
196,Nahant,2012,3088184,30882,3963874,39639,77.91,6688660,0.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2013,1520538,16042,3871988,40850,39.27,6895516,0.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2014,2620600,28145,3832750,41163,68.37,7108754,0.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2015,2366033,26097,4463543,49233,53.01,7327636,0.67,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2016,3053562,33345,4481792,48941,68.13,7560060,0.65,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2017,2957064,31108,4229474,44494,69.92,7798299,0.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2018,2847700,29815,4318460,45214,65.94,8037750,0.56,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2019,4452292,45636,5956632,61055,74.75,8283908,0.74,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2020,3913427,42695,5196284,56691,75.31,8552061,0.66,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2021,4182320,45880,5267780,57787,79.4,9422554,0.61,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2022,5174313,54382,7211410,75792,71.75,9715905,0.78,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2023,8918516,87312,10087520,98756,88.41,10034595,0.98,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2024,5475986,49777,8704676,79126,62.91,10384216,0.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2025,6716065,60915,8298317,75266,80.93,10722947,0.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2026,9448380,86453,9668397,88466,97.72,11066287,0.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
196,Nahant,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2003,447773300,1885126,493995655,2237340,84.26,30535770,7.33,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2004,346935500,1186519,404367101,1537426,77.18,33536504,4.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2005,426210303,1334038,440099015,1399731,95.31,36195154,3.87,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2006,365995400,1207785,412377027,1439229,83.92,38499764,3.74,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2007,321658353,913510,412108753,1371189,66.62,41396487,3.31,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2008,402561450,1002378,442584317,1180881,84.88,45989176,2.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2009,334471505,893039,362841035,1028362,86.84,48319786,2.13,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2010,175874891,485415,216136292,683501,71.02,50556143,1.35,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2011,74331387,223737,94765174,333058,67.18,52503548,0.63,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2012,112926600,404277,130759359,518585,77.96,54149195,0.96,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2013,197284183,714169,219675917,859044,83.14,56125599,1.53,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2014,146850390,538941,168416863,679339,79.33,58393607,1.16,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2015,249028542,936347,264208578,1037749,90.23,60532786,1.71,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2016,251235592,906960,287775562,1140085,79.55,63083855,1.81,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2017,333733580,1121345,358916593,1270680,88.25,65801036,1.93,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2018,320742500,1087317,348196629,1251767,86.86,68716742,1.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2019,322428803,1138174,346687492,1282998,88.71,71686428,1.79,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2020,293815197,987219,306147179,1057635,93.34,74761587,1.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2021,298816650,1030917,372023539,1459909,70.62,77688262,1.88,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2022,255742941,928347,285400571,1112224,83.47,81091677,1.37,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2023,330751700,1237011,355953506,1398303,88.47,89231193,1.57,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2024,583672271,1873588,607034407,2001146,93.63,92860276,2.16,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2025,621854932,1946406,677598920,2241849,86.82,107432929,2.09,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2026,402752190,1321027,445932650,1561111,84.62,112360601,1.39,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
197,Nantucket,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2003,44518800,561827,58833780,742483,75.67,51491942,1.44,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2004,24863700,306321,61437817,756915,40.47,53521724,1.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2005,28134700,286130,56853700,578202,49.49,55616682,1.04,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2006,53860500,570921,61432624,651186,87.67,57585301,1.13,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2007,55641900,557532,64540273,646694,86.21,59676120,1.08,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2008,67502000,646669,92200540,883280,73.21,61821370,1.43,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2009,97928700,980266,239296760,2395360,40.92,64250184,3.73,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2010,172418480,1912121,193644320,2147515,89.04,72154997,2.98,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2011,41389900,483020,64484665,752536,64.19,76106387,0.99,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2012,56849900,716309,67173275,846384,84.63,78763162,1.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2013,53050800,737937,67088473,933201,79.08,81578625,1.14,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2014,105105100,1507207,174559861,2503189,60.21,84573555,2.96,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2015,69522300,985826,79605434,1128804,87.33,89191083,1.27,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2016,44865500,620041,53634534,741229,83.65,92549664,0.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2017,76784700,1041968,111042467,1506846,69.15,95604635,1.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2018,69237200,934010,86867597,1171844,79.7,99501597,1.18,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2019,58158169,758964,118404995,1545185,49.12,103160981,1.5,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2020,63766400,810471,148230213,1884006,43.02,107285191,1.76,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2021,101111500,1376128,166099837,2260619,60.87,111851327,2.02,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2022,98523900,1340910,136552040,1858472,72.15,116908229,1.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2023,95827400,1278338,138021126,1841203,69.43,121689407,1.51,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2024,111197518,1405537,167837944,2121472,66.25,126572845,1.68,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2025,113489182,1391377,137390242,1684404,82.6,131858638,1.28,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2026,105516958,1261983,171066078,2045950,61.68,136839508,1.5,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
198,Natick,2027,135152900,1644811,197655670,2405470,68.38,149306446,1.61,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2003,66057594,698889,104689959,1435608,48.68,51653589,2.78,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2004,58065792,534786,79120920,917568,58.28,54380537,1.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2005,88103986,832583,97438016,1005822,82.78,59116936,1.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2006,85941329,825896,127138589,1601640,51.57,61600681,2.6,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2007,101447033,892734,113361275,1096944,81.38,64742338,1.69,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2008,77939161,728731,113587674,1376465,52.94,68055210,2.02,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2009,97007736,940975,158407440,2102657,44.75,72263351,2.91,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2010,122807153,1223159,155917895,1870805,65.38,76202247,2.46,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2011,118823221,1251209,142063936,1731827,72.25,81866037,2.12,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2012,78284378,853300,115336941,1649930,51.72,85836102,1.92,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2013,84202602,922018,128733944,1879442,49.06,89636531,2.1,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2014,92906300,1049841,172855396,2823111,37.19,93756886,3.01,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2015,105086051,1223202,222499179,3922530,31.18,98925881,3.97,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2016,146198024,1650576,236897040,3684955,44.79,106870366,3.45,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2017,140384110,1620033,196830009,2919417,55.49,113229253,2.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2018,183627889,2183336,296130541,4841774,45.09,118982082,4.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2019,266237400,3162900,318749520,4394835,71.97,126800315,3.47,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2020,146837050,1819311,264705884,4697667,38.73,134365725,3.5,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2021,156626063,1956260,262350943,4551806,42.98,142426994,3.2,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2022,174870082,2278557,270180846,4731856,48.15,150539475,3.14,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2023,162867738,2177542,230637881,3968707,54.87,159034818,2.5,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2024,182148140,2375212,284400710,4988788,47.61,166984404,2.99,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2025,158451314,1983810,315998654,5854748,33.88,176147802,3.32,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2026,293750602,3113756,342888522,4141230,75.19,186406245,2.22,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
199,Needham,2027,,,,,,,,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2003,200800,1845,250200,2486,74.22,231223,1.08,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2004,179700,1421,777900,8534,16.65,239490,3.56,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2005,304800,2874,352800,3561,80.71,254011,1.4,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2006,360900,2786,483300,4279,65.11,263922,1.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2007,88400,700,387300,4276,16.37,302867,1.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2008,475200,3669,592700,4997,73.42,314715,1.59,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2009,277200,2090,884621,8759,23.86,327580,2.67,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2010,1196800,8330,1576777,12225,68.14,344529,3.55,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2011,249200,1705,301312,2304,74,365367,0.63,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2012,279100,2032,634800,5955,34.12,376805,1.58,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2013,82700,731,109895,1067,68.51,392180,0.27,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2014,74200,680,136600,1485,45.79,403052,0.37,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2015,660100,5413,913932,8756,61.82,414613,2.11,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2016,429100,3390,485744,4016,84.41,433734,0.93,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2017,379000,2979,437501,3625,82.18,448593,0.81,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2018,344000,2862,424055,3792,75.47,463433,0.82,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2019,325600,3487,359908,3854,90.48,478811,0.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2020,209800,2969,240632,3405,87.2,564635,0.6,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2021,738600,9218,860014,10733,85.88,582156,1.84,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2022,389300,4582,414467,4878,93.93,607443,0.8,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2023,132800,1453,808478,8845,16.43,627507,1.41,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2024,535900,5059,949326,8961,56.46,652040,1.37,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2025,191200,1621,621652,5271,30.75,677302,0.78,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2026,1947100,11021,2106962,11926,92.41,699506,1.7,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
200,New Ashford,2027,1342400,7598,1463996,8286,91.7,728920,1.14,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2003,53831862,829549,75515502,1564190,53.03,62887298,2.49,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2004,81127100,1189323,131149030,2749007,43.26,66038450,4.16,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2005,64345300,795951,87733850,1447088,55,70439470,2.05,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2006,55913650,635738,90823560,1599252,39.75,73651795,2.17,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2007,107453075,1168015,156304150,2395643,48.76,77216446,3.1,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2008,71460800,736761,112402940,1651817,44.6,81559821,2.03,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2009,57899700,610842,93817340,1383431,44.15,85275385,1.62,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2010,37773000,432501,68083010,1146605,37.72,88809241,1.29,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2011,18103800,217789,49031971,986973,22.07,92183141,1.07,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2012,21137805,272255,54860160,1187480,22.93,95474693,1.24,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
201,New Bedford,2013,12824900,176471,34312260,787571,22.41,99066782,0.79,new_growth-2026-09-26-3b8980b0efc3.xlsx,3b8980b0efc38de6e3659bd1aaa83c986485b130666e6dad4eeba9001987923c
