fy,lea,district,org_code,org_name,org_level,subject,subject_level,teacher_fte,licensed_pct,students_per_teacher,student_teacher_ratio_printed,experienced_pct,teachers_without_license,in_field_pct,core_academic_fte,core_academic_pct,doc_id
2020,07350000,North Middlesex,07350010,Ashby Elementary,school,Social Studies/Social Sciences,subject,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,All Teachers,all,43.8,1.0,11.6,11.6 to 1,0.864,100,0.889,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Arts,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,English/Language Arts,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Foreign Language,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Mathematics,subject,6.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Reading,subject,3.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Science,subject,5.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350030,Hawthorne Brook,school,Social Studies/Social Sciences,subject,5.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,All Teachers,all,38.5,1.0,14.1,14.1 to 1,0.987,100,0.975,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Core-All Subjects,group,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,English/Language Arts,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Mathematics,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Reading,subject,1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Science,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350035,Varnum Brook,school,Social Studies/Social Sciences,subject,6.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,All Teachers,all,50.9,1.0,10.3,10.3 to 1,0.862,94.1,0.98,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Arts,subject,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,English/Language Arts,subject,7.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Foreign Language,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Mathematics,subject,7.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Reading,subject,5.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Science,subject,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350310,Nissitissit Middle School,school,Social Studies/Social Sciences,subject,5.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,All Teachers,all,58.8,1.0,13.9,13.9 to 1,0.847,98.3,0.869,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Arts,subject,5.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Civics/Government,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Core-All Subjects,group,3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Economics,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,English/Language Arts,subject,9.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Foreign Language,subject,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,History,subject,5.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Mathematics,subject,8.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Reading,subject,0.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Science,subject,8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2020,07350000,North Middlesex,07350505,North Middlesex Regional,school,Social Studies/Social Sciences,subject,0.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,All Teachers,all,75146.7,0.976,12.1,12.1 to 1,0.831,93.5,0.937,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Arts,subject,4487.1,0.968,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Civics/Government,subject,344.9,0.985,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Core-All Subjects,group,11189.1,0.987,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Economics,subject,65.8,0.979,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,English/Language Arts,subject,12547.5,0.982,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Foreign Language,subject,2832.3,0.951,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Geography,subject,129.4,0.978,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,History,subject,2416.4,0.988,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Mathematics,subject,11179.1,0.979,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Reading,subject,2539.1,0.983,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Science,subject,8847.8,0.981,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,00000000,State,00000000,State,state,Social Studies/Social Sciences,subject,5381.9,0.985,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,All Teachers,all,92,0.989,10.9,10.9 to 1,0.913,96.7,0.957,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Arts,subject,6.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Civics/Government,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Core-All Subjects,group,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,English/Language Arts,subject,12.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Foreign Language,subject,6.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Geography,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,History,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Mathematics,subject,13.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Reading,subject,0.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Science,subject,12.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250000,Harvard,district,Social Studies/Social Sciences,subject,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,All Teachers,all,35.9,1.0,11.5,11.5 to 1,0.916,97.2,0.947,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,Arts,subject,1.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,Core-All Subjects,group,5.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,English/Language Arts,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,Mathematics,subject,5.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,Science,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250005,Hildreth Elementary School,school,Social Studies/Social Sciences,subject,4.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,All Teachers,all,56.1,0.982,10.6,10.6 to 1,0.911,96.4,0.964,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Arts,subject,4.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Civics/Government,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Economics,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,English/Language Arts,subject,7.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Foreign Language,subject,6.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Geography,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,History,subject,5.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Mathematics,subject,8.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Reading,subject,0.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Science,subject,8.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01250000,Harvard,01250505,The Bromfield High School,school,Social Studies/Social Sciences,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,All Teachers,all,108.7,1.0,14.7,14.7 to 1,0.91,99.1,0.926,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Arts,subject,5.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Civics/Government,subject,2.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Core-All Subjects,group,10.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Economics,subject,0.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,English/Language Arts,subject,20,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Foreign Language,subject,5.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,History,subject,1.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Mathematics,subject,19.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Reading,subject,5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Science,subject,15,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620000,Lunenburg,district,Social Studies/Social Sciences,subject,9.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,All Teachers,all,25.2,1.0,15.3,15.3 to 1,0.838,100,0.963,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Arts,subject,0.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Core-All Subjects,group,4.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,English/Language Arts,subject,3.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Mathematics,subject,3.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Reading,subject,3.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Science,subject,3.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Social Studies/Social Sciences,subject,3.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,All Teachers,all,23.9,1.0,14.4,14.4 to 1,0.894,100,0.962,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Arts,subject,1.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Core-All Subjects,group,4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,English/Language Arts,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Mathematics,subject,4.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Reading,subject,1.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Science,subject,2.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Social Studies/Social Sciences,subject,2.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,All Teachers,all,27.3,1.0,14.1,14.1 to 1,0.927,100,0.892,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Arts,subject,2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Civics/Government,subject,1.5,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Core-All Subjects,group,1.8,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,English/Language Arts,subject,4.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Foreign Language,subject,1.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Mathematics,subject,6.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Science,subject,4.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Social Studies/Social Sciences,subject,3.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,All Teachers,all,30.8,1.0,15.4,15.4 to 1,0.962,96.8,0.923,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Arts,subject,1.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Civics/Government,subject,0.6,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,English/Language Arts,subject,5.7,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Foreign Language,subject,3.9,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,History,subject,1.2,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Mathematics,subject,5.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Reading,subject,0.4,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Science,subject,4.1,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
2021,01620000,Lunenburg,01620505,Lunenburg High,school,Social Studies/Social Sciences,subject,0.3,1.0,,N/A,,,,,,sources/state-dese/dese-teacher-data.xlsx
