fy,edition,page,group,fund,forward,receipts,disbursements,carried,row_ties,document,read_by
2011,FY2011,67,UNCLASSIFIED,Comcast Technology Capital Grant,39796.01,,,39796.01,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Sale of Real Estate Fund,71987.14,,71987.14,0.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Arts Lottery Fund,3005.34,3878.45,2575.00,4308.79,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,L.E.A.P. Fund,170402.46,72496.77,32577.77,210321.46,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Debris Removal Gift Fund,676.00,,,676.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Citizens Relief Fund,200.00,,,200.00,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2011,FY2011,67,UNCLASSIFIED,Hollis Road Revolving,2048.87,5500.00,2038.90,5509.97,yes,sources/town-annual-reports/docs/4117-fy-2011-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Regional Assessor Fund,30907.25,75000.00,75000.00,30907.25,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Conservation Fund,319.59,,,319.59,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Conservation Consultant Revolving,120.50,,,120.50,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Zoning Board Consultant Revolving,10816.46,130.00,,10946.46,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Conservation Gift Fund-Cook Farm,148.00,,,148.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Town Records Gift Fund,252.35,,,252.35,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Scholarship Fund,217.99,,,217.99,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Sewer Gift Fund,387.09,,,387.09,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Insurance Recoveries,3530.29,959.64,870.60,3619.33,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,GENERAL GOVERNMENT,Household Hazardous Waste,768.76,,,768.76,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,School Lunch,12200.75,495200.46,492631.21,14770.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Title I #305,0.00,116289.00,116289.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,PL 94-142 #240,2240.48,350554.00,345623.56,7170.92,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,United Way Venture,40.42,,,40.42,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Recovery for Lost Books,5950.44,224.00,,6174.44,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Chapter 658 School Athletics,60647.26,100894.75,138375.04,23166.97,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,After School Activities,90617.14,202609.08,214395.29,78830.93,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,School Facilities Use,9277.00,13716.50,3015.01,19978.49,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Non-Resident Tuition,-132906.80,444282.58,436958.07,-125582.29,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Adult Education,1933.30,2600.00,186.69,4346.61,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Summer School Program,-348.00,4120.00,3015.88,756.12,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,School Choice,191468.27,319057.00,375941.58,134583.69,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,School Gift Fund,40058.35,38590.28,30990.11,47658.52,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Greenthumb Revolving,3198.69,1025.50,788.66,3435.53,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Custodian Special Details,4961.16,10982.30,10462.21,5481.25,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,63,SCHOOL DEPARTMENT,Tech Prep Consortium,1450.00,,,1450.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,BC/BS Healthy Choices,94.65,,,94.65,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Teacher Quality,8894.23,31439.00,39929.99,403.24,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Academic Support,0.00,11400.00,11400.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,50/50 Grant Sped Tuitions,35565.10,554839.00,567150.26,23253.84,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Insurance Recoveries - School,2969.32,942.15,1454.12,2457.35,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Extended Day Revolving Fund,26139.45,171555.79,157905.18,39790.06,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,N.E. Dairy & Food Private Grant,1262.23,3490.00,2601.61,2150.62,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Vending Machine Revolving,1954.71,,,1954.71,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Monbouquette Award,3.81,,,3.81,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,New Technology Grant,2017.56,,2017.56,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Tufts University Heat Grant,113.45,,,113.45,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Underground Storage Tank Grant,1500.00,,,1500.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,ASOST Quality #530,440.00,,440.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Hach Scientific Foundation Grant,90.61,,,90.61,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Family Network Gift Fund,4804.76,763.21,1001.23,4566.74,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Kindergarten Curriculum Development,2810.48,,2810.48,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Idea Stimulus Program,41.27,,41.27,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Family & Community,328.28,33870.00,34090.15,108.13,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Race to the Top,405.00,18745.00,5425.00,13725.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Community Service Learn #355,1000.00,,1000.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,EECBG Energy Efficiency Grant,75288.64,75008.52,150000.00,297.16,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Cooperative Services Plan Grant,0.00,29857.00,9437.10,20419.90,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Full Day Kindergarten Grant,0.00,39382.00,37912.00,1470.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Education Jobs Grant,0.00,299425.00,299425.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Regional Dissemination Grant,0.00,26240.00,15560.90,10679.10,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Sped Program Improvement Grant,0.00,18245.00,17931.00,314.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,64,SCHOOL DEPARTMENT,Sped Early Childhood Grant,0.00,11975.00,11975.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Insurance Recoveries - Police,-500.00,11234.29,5742.66,4991.63,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Community Policing FY 96,6.55,,,6.55,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Community Policing FY 97,1.97,,,1.97,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Community Policing FY 98,0.66,,,0.66,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Drug Forfeiture,21605.53,1450.00,3583.50,19472.03,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,D.A.R.E. Grant FY 97,34.85,,,34.85,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,D.A.R.E. I Grant FY 97,0.25,,,0.25,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Community Policing,2291.12,,,2291.12,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Cops Universal Hiring,1289.84,,,1289.84,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Underage Alcohol Enforcement Grant,-56.19,,,-56.19,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,EOPS Vest Reimbursement,1862.50,9450.00,9450.00,1862.50,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,NWC Drug Task Force Grant,-323.52,,,-323.52,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Protective Order Grant Program,135.15,,,135.15,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Walmart Grant - Police Dept.,1000.00,,,1000.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Firefighter PS Equipment Grant,30.00,,,30.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Firefighter Safety Equipment Grant,9.84,,,9.84,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,State 911 Grant - Fire Dept,-1304.24,28275.24,30989.50,-4018.50,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Police/Fire Special Details,9476.23,114414.41,110183.66,13706.98,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Coastal/Patriot Ambulance Revolving,579.06,40899.19,40899.19,579.06,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Firefighter Equipment Grant - FY05,419.60,,,419.60,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Confined Space Training,1956.77,,,1956.77,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,Police NRA Foundation Grant,0.10,,,0.10,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,COPS Secure Our Schools,0.82,,,0.82,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,GHSB Click It Or Ticket,-1064.50,2399.78,1313.06,22.22,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PUBLIC SAFETY,EMPG Grant,0.00,3983.99,3983.98,0.01,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,65,PARKS & RECREATION,Park User Fees,10019.25,22379.73,21745.29,10653.69,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,PARKS & RECREATION,Park Gift Fund,1108.19,28498.46,27749.00,1857.65,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,HIGHWAY DEPT.,Chapter 90,21380.68,474630.12,474622.81,21387.99,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,HIGHWAY DEPT.,Chapter 204/Acts of 1996,0.11,,,0.11,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,COUNCIL ON AGING,C.O.A./M.A.R.T. Revolving,-7742.70,42007.19,41081.66,-6817.17,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,COUNCIL ON AGING,C.O.A. Formula Grant,85.38,13163.00,13248.38,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,COUNCIL ON AGING,E.O.C.D. Senior Center Grant,1680.21,,,1680.21,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,COUNCIL ON AGING,Venture Grant - Are You OK,24.00,,,24.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,LIBRARY,State Aid-Libraries,32457.84,12562.49,7335.04,37685.29,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,LIBRARY,Library Gift Fund,11591.47,1015.00,,12606.47,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,LIBRARY,Library Revolving Fund,4791.74,8315.54,11436.86,1670.42,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,LIBRARY,FY07 Public Libraries Fund,571.17,,,571.17,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,CEMETERIES,Sale of Cemetery Lots,172801.72,6772.85,,179574.57,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Elderly/Disabled Fund,2487.14,,,2487.14,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Bell Tower Mtc. Fund-Town Hall,6906.37,,400.00,6506.37,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Historical Comm. Gift Fund,137.36,,,137.36,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Compost Bins Grant,0.00,750.00,750.00,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,FEMA Grant - Hurricane Irene,0.00,7398.02,7398.02,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,FEMA Grant - October 2011 Storm,0.00,,605173.18,-605173.18,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Mass Historical Comm Grant-Town Hall,4150.00,,,4150.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Police Gift Fund,835.22,,,835.22,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Public Safety Gift Fund,446.47,,,446.47,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,66,UNCLASSIFIED,Council on Aging Gift Fund,0.00,,-3383.16,3383.16,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,MWPAT Septic Repair,4079.03,,,4079.03,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,WPAT Septic Receipts Reserved,90414.65,17933.10,10872.00,97475.75,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,E.O.C.D. Septic I Grant,95793.91,2955.38,357.63,98391.66,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Water Enterprise Fund,12380.65,17308.06,15950.86,13737.85,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Sewer Enterprise Fund,644021.97,499324.58,540670.29,602676.26,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Sewer Betterment Fund,841028.03,775805.27,803485.00,813348.30,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Public Health Emergency Preparedness,12295.09,,,12295.09,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,CDBG Sewer Hookup Grant,-15129.87,,,-15129.87,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,DEP Pay As You Throw Grant,4720.43,,,4720.43,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Recycling Outreach Fund,3800.00,,,3800.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Repayments Sewer Hookup,9222.00,,,9222.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Solid Waste/Recycling Enterprise Fund,0.00,232915.64,232915.64,0.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,CVS Volunteer Challenge Grant,500.00,,,500.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Fields Pond Foundation,1600.00,,,1600.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,March for Parks,1617.25,,,1617.25,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Lake Shirley Low Impact Grant,-6012.00,,,-6012.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Skate Park Fund,197.00,,,197.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Weights/Measures Citation Fund,325.00,,,325.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
2012,FY2012,67,UNCLASSIFIED,Marshall Park Restoration Fund,125.00,,,125.00,yes,sources/town-annual-reports/docs/4118-fy-2012-annual-town-report.pdf,vision
