fy,lea,district,org_code,org_name,org_level,subject,subject_level,pk_2_fte,grade_3_5_fte,grade_6_8_fte,grade_9_12_fte,multi_grade_fte,all_grade_fte,total_fte,printing,reconciles,agrees_with_teacher_subject,doc_id
2023,01250000,Harvard,01250505,The Bromfield High School,school,Communications and Audio/Visual Technology,subject,0,0,0,0.2,0,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Computer and Information Sciences,subject,0,0,0,0.2,0,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Economics,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Engineering and Technology,subject,0,0,1.7,0,0,0,1.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,English/Language Arts,subject,0,0,3.1,5,0,0,8.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Foreign Language,subject,0,0,2.8,3.8,0,0.1,6.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Geography,subject,0,0,0,0.5,0,0,0.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,History,subject,0,0,3,2.4,0.3,0,5.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Mathematics,subject,0,0,3.1,2.5,2,0,7.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Miscellaneous,subject,0,0,1.3,1.9,3.2,0,6.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,"Physical, Health, and Safety Education",subject,0,0,2,2.3,0,0,4.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,"Public, Protective, and Government Service",subject,0,0,0,0.3,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Reading,subject,0,0,0.4,0.3,0.1,0,0.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Science,subject,0,0,3.1,3.9,1.2,0,8.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01250000,Harvard,01250505,The Bromfield High School,school,Social Studies/Social Sciences,subject,0,0,0,0.2,0,0,0.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,"Agriculture, Food, and Natural Resources",subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,All,all,22.5,22,26.9,23.4,18.1,0,112.8,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Arts,subject,0,1.5,2.1,0.4,3.4,0,7.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Civics/Government,subject,0,0,1.5,0.5,0.3,0,2.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Computer and Information Sciences,subject,0,0,0.3,0,0.8,0,1.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Core-All Subjects,group,2,5.4,3.7,0,0,0,11,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Engineering and Technology,subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,English/Language Arts,subject,3.8,3.6,3.7,4.3,1.1,0,16.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Foreign Language,subject,0,0,1.1,3.7,0.2,0,5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,History,subject,0,0,0,2.1,0.1,0,2.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Human Services,subject,0,0,0,0,0.7,0,0.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Mathematics,subject,3.8,3.5,6.1,5.1,1,0,19.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Miscellaneous,subject,1.5,0,0.6,1.5,7.2,0,10.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,"Physical, Health, and Safety Education",subject,0,1,2,1.6,1.8,0,6.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Reading,subject,3.8,1.6,0.3,0,0,0,5.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Science,subject,3.8,2.7,3.4,3.9,1.2,0,15,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620000,Lunenburg,district,Social Studies/Social Sciences,subject,3.8,2.7,2.2,0.4,0,0,9.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,All,all,22.5,0,0,0,4.2,0,26.7,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Arts,subject,0,0,0,0,1.5,0,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Computer and Information Sciences,subject,0,0,0,0,0.5,0,0.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Core-All Subjects,group,2,0,0,0,0,0,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,English/Language Arts,subject,3.8,0,0,0,0,0,3.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Human Services,subject,0,0,0,0,0.7,0,0.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Mathematics,subject,3.8,0,0,0,0,0,3.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Miscellaneous,subject,1.5,0,0,0,0,0,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,"Physical, Health, and Safety Education",subject,0,0,0,0,1,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Reading,subject,3.8,0,0,0,0,0,3.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Science,subject,3.8,0,0,0,0.5,0,4.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620010,Lunenburg Primary School,school,Social Studies/Social Sciences,subject,3.8,0,0,0,0,0,3.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,All,all,0,22,0,0,0,0,22,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Arts,subject,0,1.5,0,0,0,0,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Core-All Subjects,group,0,5.4,0,0,0,0,5.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,English/Language Arts,subject,0,3.6,0,0,0,0,3.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Mathematics,subject,0,3.5,0,0,0,0,3.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,"Physical, Health, and Safety Education",subject,0,1,0,0,0,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Reading,subject,0,1.6,0,0,0,0,1.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Science,subject,0,2.7,0,0,0,0,2.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620025,Turkey Hill Elementary School,school,Social Studies/Social Sciences,subject,0,2.7,0,0,0,0,2.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,All,all,0,0,26.9,0,0.3,0,27.1,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Arts,subject,0,0,2.1,0,0,0,2.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Civics/Government,subject,0,0,1.5,0,0,0,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Computer and Information Sciences,subject,0,0,0.3,0,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Core-All Subjects,group,0,0,3.7,0,0,0,3.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,English/Language Arts,subject,0,0,3.7,0,0.3,0,3.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Foreign Language,subject,0,0,1.1,0,0,0,1.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Mathematics,subject,0,0,6.1,0,0,0,6.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Miscellaneous,subject,0,0,0.6,0,0,0,0.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,"Physical, Health, and Safety Education",subject,0,0,2,0,0,0,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Reading,subject,0,0,0.3,0,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Science,subject,0,0,3.4,0,0,0,3.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620305,Lunenburg Middle School,school,Social Studies/Social Sciences,subject,0,0,2.2,0,0,0,2.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,"Agriculture, Food, and Natural Resources",subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,All,all,0,0,0,23.2,12.6,0,35.8,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Arts,subject,0,0,0,0.4,1.9,0,2.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Civics/Government,subject,0,0,0,0.5,0.3,0,0.8,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Computer and Information Sciences,subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Engineering and Technology,subject,0,0,0,0,0.3,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,English/Language Arts,subject,0,0,0,4.3,0.8,0,5.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Foreign Language,subject,0,0,0,3.7,0.2,0,3.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,History,subject,0,0,0,1.9,0.1,0,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Mathematics,subject,0,0,0,5.1,1,0,6.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Miscellaneous,subject,0,0,0,1.5,6.2,0,7.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,"Physical, Health, and Safety Education",subject,0,0,0,1.6,0.8,0,2.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Science,subject,0,0,0,3.9,0.7,0,4.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620505,Lunenburg High,school,Social Studies/Social Sciences,subject,0,0,0,0.4,0,0,0.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,All,all,0,0,0,0,1,0,1,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,01620000,Lunenburg,01620605,Advanced Community Experience Program,school,Miscellaneous,subject,0,0,0,0,1,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,"Agriculture, Food, and Natural Resources",subject,0,0,0,0.3,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,All,all,35.1,32,39.8,43.3,12.2,1.6,163.9,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Architecture and Construction,subject,0,0,0,0.3,0,0,0.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Arts,subject,2,2,2,2.4,0,0,8.4,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Business and Marketing,subject,0,0,0,0.5,0,0,0.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Civics/Government,subject,0,0,0,0.9,0,0,0.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Communications and Audio/Visual Technology,subject,0,0,0,1,0,0,1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Computer and Information Sciences,subject,1,1,2,0.6,0,0,4.6,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Core-All Subjects,group,3,0,5,3.8,12,0.3,24.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Engineering and Technology,subject,0,0,1,0.5,0,0,1.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,English/Language Arts,subject,13.2,11,6.4,6.5,0.1,0,37.2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Foreign Language,subject,0,0,0,3,0,0,3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Geography,subject,0,0,2,0,0,0,2,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,History,subject,0,0,5.3,2.7,0,0,7.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Manufacturing,subject,0,0,0,1.1,0,0,1.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Mathematics,subject,5.4,3.8,6.3,8.7,0,0,24.1,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Miscellaneous,subject,4.4,3.7,0,2.8,0,1,11.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,"Physical, Health, and Safety Education",subject,1,1,3,2.8,0.1,0,7.9,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Reading,subject,0,2,0.7,0,0,0.3,3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Science,subject,2.6,3.7,6.3,3.9,0,0,16.5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100000,Ashburnham-Westminster,district,Social Studies/Social Sciences,subject,2.6,3.7,0,1.4,0,0,7.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,All,all,5.7,17,0,0,5.1,0,27.8,1,yes,yes,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Arts,subject,0.4,1,0,0,0,0,1.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Computer and Information Sciences,subject,0.2,0.5,0,0,0,0,0.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Core-All Subjects,group,0,0,0,0,5,0,5,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,English/Language Arts,subject,2.2,6,0,0,0.1,0,8.3,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Mathematics,subject,0.7,2,0,0,0,0,2.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,Miscellaneous,subject,0.7,2,0,0,0,0,2.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
2023,06100000,Ashburnham-Westminster,06100005,Westminster Elementary,school,"Physical, Health, and Safety Education",subject,0.2,0.5,0,0,0,0,0.7,1,yes,,sources/state-dese/dese-teachers-by-grade-subject.xlsx
