fy,document,page,mode,gutters,money,chars,rows,sections,totals,note
2016,4123-fy-2016-annual-town-report.pdf,120,plain,0,0,796,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,121,plain,0,0,108,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,122,plain,0,0,4558,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,123,plain,0,0,2754,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,124,plain,0,0,3802,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,125,plain,0,0,2255,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,126,plain,0,0,5026,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,127,plain,0,0,5011,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,128,plain,0,0,4933,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,129,plain,0,0,4373,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,130,plain,0,0,3257,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,131,plain,0,0,3821,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,132,plain,0,0,3229,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,133,layout,0,0,3692,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,134,plain,0,0,4790,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,135,plain,0,0,3517,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,136,plain,0,0,3834,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,137,plain,0,0,2604,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,138,plain,0,0,1415,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,139,ocr,0,0,13,0,,,0 low-confidence money line(s)
2016,4123-fy-2016-annual-town-report.pdf,140,layout,0,0,407,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,141,layout,0,0,3491,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,142,layout,0,0,3140,0,town_meeting|school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,143,layout,0,9,3120,8,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,144,plain,1,20,2436,16,enterprise|town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,145,plain,2,22,1258,22,,,
2016,4123-fy-2016-annual-town-report.pdf,146,plain,2,23,1123,23,,,
2016,4123-fy-2016-annual-town-report.pdf,147,plain,2,19,1145,19,,,
2016,4123-fy-2016-annual-town-report.pdf,148,plain,2,21,1172,21,,,
2016,4123-fy-2016-annual-town-report.pdf,149,plain,0,7,1468,7,school_report,,
2016,4123-fy-2016-annual-town-report.pdf,150,layout,0,1,1285,1,enterprise|town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,151,layout,0,9,3662,8,special_revenue|enterprise|town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,152,layout,0,2,4081,2,town_meeting|school_report,,
2016,4123-fy-2016-annual-town-report.pdf,153,layout,0,0,4062,0,town_meeting|school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,154,plain,0,0,4004,0,town_meeting|school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,155,layout,0,0,3820,0,town_meeting|school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,156,plain,0,0,2251,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,157,plain,0,0,2372,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,158,layout,0,0,2283,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,159,plain,0,0,1636,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,160,plain,0,0,3204,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,161,plain,0,0,2717,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,162,layout,0,1,2754,1,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,163,plain,0,0,2477,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,164,plain,0,0,2717,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,165,plain,0,0,2201,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,166,plain,0,0,1795,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,167,layout,0,0,2651,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,168,plain,0,0,2560,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,169,layout,0,4,3501,4,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,170,layout,0,0,824,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,171,layout,0,1,3289,1,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,172,plain,0,0,3574,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,173,layout,0,0,1232,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,174,plain,2,39,2291,39,,,
2016,4123-fy-2016-annual-town-report.pdf,175,plain,2,34,1910,34,,,
2016,4123-fy-2016-annual-town-report.pdf,176,plain,1,27,1496,27,school_report,,
2016,4123-fy-2016-annual-town-report.pdf,177,layout,0,1,2957,1,town_meeting|school_report,,
2016,4123-fy-2016-annual-town-report.pdf,178,layout,0,3,3216,2,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,179,layout,0,1,2717,1,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,180,plain,0,3,2015,2,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,181,plain,0,8,2496,8,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,182,plain,0,0,1056,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,183,layout,0,2,3376,2,town_meeting|school_report,,
2016,4123-fy-2016-annual-town-report.pdf,184,plain,0,0,2860,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,185,plain,0,0,3062,0,town_meeting,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,186,layout,0,2,863,2,town_meeting,,
2016,4123-fy-2016-annual-town-report.pdf,187,plain,0,0,603,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,188,plain,0,0,883,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,189,plain,0,0,882,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,190,plain,0,0,806,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,191,plain,0,0,398,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,192,plain,0,0,1248,0,school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,193,plain,0,0,1462,0,trust_funds,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,194,plain,0,0,1507,0,trust_funds|school_report,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,195,plain,0,0,991,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,196,plain,0,0,865,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,197,ocr,0,0,28,0,,,0 low-confidence money line(s)
2016,4123-fy-2016-annual-town-report.pdf,198,plain,1,132,4075,66,,,
2016,4123-fy-2016-annual-town-report.pdf,199,plain,1,132,4041,66,,,
2016,4123-fy-2016-annual-town-report.pdf,200,plain,1,132,4155,66,,,
2016,4123-fy-2016-annual-town-report.pdf,201,plain,1,96,2885,66,,,
2016,4123-fy-2016-annual-town-report.pdf,202,plain,1,42,1248,42,,,
2016,4123-fy-2016-annual-town-report.pdf,203,plain,0,0,2234,0,,,"text, no figures"
2016,4123-fy-2016-annual-town-report.pdf,204,ocr,0,0,3,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,1,plain,0,0,51,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,2,plain,0,0,2249,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,3,plain,0,0,1828,0,appropriations|special_revenue|trust_funds|balance_sheet,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,4,plain,0,0,1535,0,payroll|town_meeting|school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,5,plain,0,2,2620,2,tax_rate|town_meeting|school_report,,
2017,4124-fy-2017-annual-town-report.pdf,6,plain,0,0,4424,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,7,plain,0,0,1084,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,8,plain,0,0,778,0,trust_funds|school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,9,plain,0,0,1184,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,10,plain,0,0,1284,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,11,plain,0,0,1936,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,12,plain,0,0,1218,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,13,plain,0,0,992,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,14,plain,0,0,320,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,15,ocr,0,0,16,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,16,plain,0,0,2828,0,trust_funds,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,17,plain,0,2,2757,2,town_meeting,,
2017,4124-fy-2017-annual-town-report.pdf,18,plain,0,0,3112,0,town_meeting,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,19,plain,0,0,3732,0,town_meeting,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,20,plain,1,90,2715,48,trust_funds|balance_sheet|debt,"TOTAL ASSETS=8,860,158.09 ; TOTAL LIABILITIES=6,071,327.60 ; TOTAL FUND EQUITY=2,788,830.49 ; TOTAL LIABILITIES/FUND EQUITY=8,860,158.09",
2017,4124-fy-2017-annual-town-report.pdf,21,plain,0,4,108,4,,,
2017,4124-fy-2017-annual-town-report.pdf,22,plain,1,112,3574,53,receipts,"GRAND TOTAL=37,050,712.82",
2017,4124-fy-2017-annual-town-report.pdf,23,plain,0,7,183,7,appropriations|debt,,
2017,4124-fy-2017-annual-town-report.pdf,24,plain,1,185,2906,57,,,
2017,4124-fy-2017-annual-town-report.pdf,25,plain,1,163,2620,49,,,
2017,4124-fy-2017-annual-town-report.pdf,26,plain,1,146,2397,44,,,
2017,4124-fy-2017-annual-town-report.pdf,27,plain,1,152,2494,47,school_report,,
2017,4124-fy-2017-annual-town-report.pdf,28,plain,1,152,2708,44,capital_project,"GRAND TOTAL=37,626,445.44",
2017,4124-fy-2017-annual-town-report.pdf,29,ocr,5,79,1464,26,special_revenue|school_report,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,30,ocr,5,81,1438,26,special_revenue,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,31,ocr,5,80,1442,27,special_revenue,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,32,ocr,5,68,1282,22,special_revenue,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,33,ocr,5,82,1616,28,special_revenue|enterprise,"GRAND TOTAL=3,173,622.70",0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,34,ocr,1,109,2671,7,capital_project|town_meeting|school_report,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,35,ocr,4,58,2256,23,valuation|tax_rate,TOTALS=100.00,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,36,plain,1,34,1366,34,trust_funds,,
2017,4124-fy-2017-annual-town-report.pdf,37,ocr,1,208,2423,12,trust_funds,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,38,ocr,1,198,2346,18,trust_funds,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,39,ocr,1,35,879,9,trust_funds,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,40,ocr,1,6,1784,6,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,41,ocr,2,57,3884,15,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,42,ocr,2,19,2698,12,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,43,ocr,1,95,1408,9,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,44,ocr,1,91,1445,9,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,45,ocr,1,84,1488,10,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,46,ocr,0,0,2,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,47,ocr,0,0,15,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,48,plain,0,0,2540,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,49,plain,0,0,1931,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,50,plain,0,0,1420,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,51,plain,0,0,3507,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,52,plain,0,1,513,1,,,
2017,4124-fy-2017-annual-town-report.pdf,53,plain,0,0,3131,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,54,ocr,0,0,622,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,55,plain,0,0,3912,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,56,layout,0,0,3710,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,57,plain,0,0,4364,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,58,plain,0,0,3464,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,59,layout,0,2,2865,2,town_meeting|school_report,,
2017,4124-fy-2017-annual-town-report.pdf,60,plain,0,0,2597,0,debt|town_meeting,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,61,plain,0,0,1391,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,62,plain,0,0,2974,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,63,plain,0,0,3942,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,64,plain,0,0,2016,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,65,plain,0,0,1082,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,66,layout,0,0,893,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,67,plain,0,0,1839,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,68,plain,6,14,1395,13,,"TOTAL=74,215.73",
2017,4124-fy-2017-annual-town-report.pdf,69,plain,0,7,278,7,,,
2017,4124-fy-2017-annual-town-report.pdf,70,plain,0,0,1870,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,71,plain,1,4,4811,4,enterprise|town_meeting,,
2017,4124-fy-2017-annual-town-report.pdf,72,plain,0,0,1667,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,73,ocr,0,0,34,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,74,plain,0,0,2901,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,75,plain,0,0,2773,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,76,plain,0,2,3119,2,,,
2017,4124-fy-2017-annual-town-report.pdf,77,plain,0,0,2903,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,78,plain,0,0,1173,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,79,plain,0,0,4091,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,80,plain,0,0,5617,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,81,plain,0,0,1453,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,82,plain,0,0,216,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,83,plain,0,0,901,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,84,plain,0,0,2046,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,85,plain,0,0,2088,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,86,plain,0,0,4041,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,87,ocr,0,0,1815,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,88,ocr,0,0,1776,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,89,ocr,0,0,10,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,90,plain,0,0,2000,0,town_meeting|school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,91,layout,0,0,2495,0,town_meeting,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,92,plain,0,0,698,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,93,plain,0,0,2366,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,94,,0,0,0,0,,,"no text layer -- scan, needs OCR"
2017,4124-fy-2017-annual-town-report.pdf,95,ocr,0,0,11,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,96,plain,0,0,1887,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,97,plain,0,0,2422,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,98,plain,0,0,3316,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,99,plain,0,0,1746,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,100,plain,0,0,3376,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,101,plain,0,0,2576,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,102,plain,0,0,3091,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,103,plain,0,0,3035,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,104,plain,0,0,3308,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,105,plain,0,0,2915,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,106,plain,0,0,3468,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,107,plain,0,0,2815,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,108,plain,0,0,1374,0,staff_roster,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,109,plain,0,0,1368,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,110,plain,0,0,1746,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,111,plain,0,0,3202,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,112,plain,0,0,1101,0,staff_roster,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,113,plain,0,0,2472,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,114,plain,0,0,3658,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,115,plain,0,0,1205,0,staff_roster,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,116,plain,0,0,2483,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,117,plain,0,0,2663,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,118,plain,0,0,2933,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,119,plain,0,0,1257,0,staff_roster,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,120,plain,0,0,751,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,121,ocr,0,0,184,0,,,0 low-confidence money line(s)
2017,4124-fy-2017-annual-town-report.pdf,122,plain,0,0,4338,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,123,plain,0,0,2044,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,124,plain,0,0,2565,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,125,plain,0,0,2251,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,126,plain,0,0,3202,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,127,plain,0,0,4782,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,128,layout,0,0,4387,0,school_report,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,129,layout,0,0,4391,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,130,layout,0,0,4812,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,131,plain,0,0,4500,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,132,layout,0,0,3036,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,133,plain,0,0,2584,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,134,layout,0,0,3492,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,135,layout,0,0,4841,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,136,layout,0,0,3598,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,137,plain,0,0,4010,0,,,"text, no figures"
2017,4124-fy-2017-annual-town-report.pdf,138,layout,0,1,2648,1,,,
2017,4124-fy-2017-annual-town-report.pdf,139,plain,0,0,1128,0,school_report,,"text, no figures"
